ts,DE_heat_demand_total,hourly_heat_load_profile_500kW,consumer1,consumer2
2/19/2019 7:00,198198,628.8223243,628.8223243,628.8223243
2/19/2019 8:00,193657,614.4151044,614.4151044,614.4151044
2/19/2019 9:00,186250,590.914933,590.914933,590.914933
2/19/2019 10:00,177765,563.9945937,563.9945937,563.9945937
2/19/2019 11:00,170439,540.7514109,540.7514109,540.7514109
2/19/2019 12:00,165947,526.4996531,526.4996531,526.4996531
2/19/2019 13:00,164348,521.4265096,521.4265096,521.4265096
2/19/2019 14:00,165764,525.9190494,525.9190494,525.9190494
2/19/2019 15:00,168347,534.1141274,534.1141274,534.1141274
2/19/2019 16:00,174978,555.1522854,555.1522854,555.1522854
2/19/2019 17:00,179150,568.3887799,568.3887799,568.3887799
2/19/2019 18:00,179080,568.166691,568.166691,568.166691
2/19/2019 19:00,177209,562.2305738,562.2305738,562.2305738
2/19/2019 20:00,171772,544.9806168,544.9806168,544.9806168
2/19/2019 21:00,155463,493.2370912,493.2370912,493.2370912
2/19/2019 22:00,123972,393.3256702,393.3256702,393.3256702
2/19/2019 23:00,102101,323.9356004,323.9356004,323.9356004
2/20/2019 0:00,104784,332.4479482,332.4479482,332.4479482
2/20/2019 1:00,107912,342.3721463,342.3721463,342.3721463
2/20/2019 2:00,110488,350.5450154,350.5450154,350.5450154
2/20/2019 3:00,118240,375.1397674,375.1397674,375.1397674
2/20/2019 4:00,134255,425.9505199,425.9505199,425.9505199
2/20/2019 5:00,178906,567.6146417,567.6146417,567.6146417
2/20/2019 6:00,212151,673.0909743,673.0909743,673.0909743
2/20/2019 7:00,205305,651.3706863,651.3706863,651.3706863
2/20/2019 8:00,203108,644.4002696,644.4002696,644.4002696
2/20/2019 9:00,195124,619.0694518,619.0694518,619.0694518
2/20/2019 10:00,186729,592.4346552,592.4346552,592.4346552
2/20/2019 11:00,179382,569.1248457,569.1248457,569.1248457
2/20/2019 12:00,175003,555.2316028,555.2316028,555.2316028
2/20/2019 13:00,172499,547.287168,547.287168,547.287168
2/20/2019 14:00,174178,552.6141273,552.6141273,552.6141273
2/20/2019 15:00,176498,559.9747858,559.9747858,559.9747858
2/20/2019 16:00,182946,580.4323401,580.4323401,580.4323401
2/20/2019 17:00,186877,592.9042144,592.9042144,592.9042144
2/20/2019 18:00,186497,591.6985893,591.6985893,591.6985893
2/20/2019 19:00,184282,584.6710641,584.6710641,584.6710641
2/20/2019 20:00,177908,564.4482894,564.4482894,564.4482894
2/20/2019 21:00,160923,510.5600202,510.5600202,510.5600202
2/20/2019 22:00,130955,415.4806177,415.4806177,415.4806177
2/20/2019 23:00,109577,347.6546879,347.6546879,347.6546879
2/21/2019 0:00,115895,367.6997915,367.6997915,367.6997915
2/21/2019 1:00,118721,376.665835,376.665835,376.665835
2/21/2019 2:00,121481,385.4224804,385.4224804,385.4224804
2/21/2019 3:00,129282,410.1726946,410.1726946,410.1726946
2/21/2019 4:00,145015,460.0887464,460.0887464,460.0887464
2/21/2019 5:00,190100,603.1298189,603.1298189,603.1298189
2/21/2019 6:00,225255,714.666004,714.666004,714.666004
2/21/2019 7:00,217368,689.6429378,689.6429378,689.6429378
2/21/2019 8:00,217664,690.5820563,690.5820563,690.5820563
2/21/2019 9:00,209048,663.2460935,663.2460935,663.2460935
2/21/2019 10:00,200356,635.6690058,635.6690058,635.6690058
2/21/2019 11:00,192872,611.9245367,611.9245367,611.9245367
2/21/2019 12:00,188278,597.3491638,597.3491638,597.3491638
2/21/2019 13:00,184800,586.3145215,586.3145215,586.3145215
2/21/2019 14:00,186905,592.99305,592.99305,592.99305
2/21/2019 15:00,188970,599.5446706,599.5446706,599.5446706
2/21/2019 16:00,195413,619.9863614,619.9863614,619.9863614
2/21/2019 17:00,199088,631.6460252,631.6460252,631.6460252
2/21/2019 18:00,198273,629.0602766,629.0602766,629.0602766
2/21/2019 19:00,195657,620.7604996,620.7604996,620.7604996
2/21/2019 20:00,188208,597.127075,597.127075,597.127075
2/21/2019 21:00,170239,540.1168713,540.1168713,540.1168713
2/21/2019 22:00,141150,447.8262701,447.8262701,447.8262701
2/21/2019 23:00,119954,380.5777712,380.5777712,380.5777712
2/22/2019 0:00,122984,390.191045,390.191045,390.191045
2/22/2019 1:00,124756,395.8130652,395.8130652,395.8130652
2/22/2019 2:00,128012,406.1433686,406.1433686,406.1433686
2/22/2019 3:00,135423,429.6562307,429.6562307,429.6562307
2/22/2019 4:00,151326,480.1116411,480.1116411,480.1116411
2/22/2019 5:00,198202,628.8350151,628.8350151,628.8350151
2/22/2019 6:00,240449,762.8719717,762.8719717,762.8719717
2/22/2019 7:00,230171,730.2629855,730.2629855,730.2629855
2/22/2019 8:00,229603,728.4608933,728.4608933,728.4608933
2/22/2019 9:00,220733,700.3190653,700.3190653,700.3190653
2/22/2019 10:00,212060,672.8022588,672.8022588,672.8022588
2/22/2019 11:00,204141,647.6776663,647.6776663,647.6776663
2/22/2019 12:00,199082,631.626989,631.626989,631.626989
2/22/2019 13:00,194816,618.0922609,618.0922609,618.0922609
2/22/2019 14:00,197382,626.233403,626.233403,626.233403
2/22/2019 15:00,199628,633.3592819,633.3592819,633.3592819
2/22/2019 16:00,206749,655.9520617,655.9520617,655.9520617
2/22/2019 17:00,209715,665.3622829,665.3622829,665.3622829
2/22/2019 18:00,209934,666.0571036,666.0571036,666.0571036
2/22/2019 19:00,206536,655.2762771,655.2762771,655.2762771
2/22/2019 20:00,198746,630.5609626,630.5609626,630.5609626
2/22/2019 21:00,180343,572.1738082,572.1738082,572.1738082
2/22/2019 22:00,150675,478.046215,478.046215,478.046215
2/22/2019 23:00,127958,405.972043,405.972043,405.972043
2/23/2019 0:00,124506,395.0198908,395.0198908,395.0198908
2/23/2019 1:00,126367,400.924281,400.924281,400.924281
2/23/2019 2:00,128973,409.1923311,409.1923311,409.1923311
2/23/2019 3:00,135662,430.4145055,430.4145055,430.4145055
2/23/2019 4:00,152582,484.0965493,484.0965493,484.0965493
2/23/2019 5:00,202168,641.4179339,641.4179339,641.4179339
2/23/2019 6:00,242455,769.2364032,769.2364032,769.2364032
2/23/2019 7:00,229606,728.4704114,728.4704114,728.4704114
2/23/2019 8:00,224016,710.7350316,710.7350316,710.7350316
2/23/2019 9:00,217431,689.8428177,689.8428177,689.8428177
2/23/2019 10:00,208597,661.8152069,661.8152069,661.8152069
2/23/2019 11:00,202665,642.9947646,642.9947646,642.9947646
2/23/2019 12:00,197651,627.0868587,627.0868587,627.0868587
2/23/2019 13:00,193769,614.7704465,614.7704465,614.7704465
2/23/2019 14:00,193825,614.9481176,614.9481176,614.9481176
2/23/2019 15:00,195021,618.7426639,618.7426639,618.7426639
2/23/2019 16:00,203875,646.8337287,646.8337287,646.8337287
2/23/2019 17:00,208743,662.2784208,662.2784208,662.2784208
2/23/2019 18:00,208261,660.7491805,660.7491805,660.7491805
2/23/2019 19:00,206131,653.9913346,653.9913346,653.9913346
2/23/2019 20:00,200163,635.0566751,635.0566751,635.0566751
2/23/2019 21:00,182784,579.9183631,579.9183631,579.9183631
2/23/2019 22:00,153603,487.3358736,487.3358736,487.3358736
2/23/2019 23:00,129832,411.9176783,411.9176783,411.9176783
2/24/2019 0:00,121450,385.3241268,385.3241268,385.3241268
2/24/2019 1:00,123931,393.1955896,393.1955896,393.1955896
2/24/2019 2:00,125334,397.6468844,397.6468844,397.6468844
2/24/2019 3:00,132654,420.871031,420.871031,420.871031
2/24/2019 4:00,150329,476.9484616,476.9484616,476.9484616
2/24/2019 5:00,200986,637.6678053,637.6678053,637.6678053
2/24/2019 6:00,227480,721.7252562,721.7252562,721.7252562
2/24/2019 7:00,214260,679.7821936,679.7821936,679.7821936
2/24/2019 8:00,211477,670.9525761,670.9525761,670.9525761
2/24/2019 9:00,204620,649.1973884,649.1973884,649.1973884
2/24/2019 10:00,197401,626.2936843,626.2936843,626.2936843
2/24/2019 11:00,192695,611.3629692,611.3629692,611.3629692
2/24/2019 12:00,187442,594.6967886,594.6967886,594.6967886
2/24/2019 13:00,184736,586.1114688,586.1114688,586.1114688
2/24/2019 14:00,186346,591.219512,591.219512,591.219512
2/24/2019 15:00,189826,602.2604997,602.2604997,602.2604997
2/24/2019 16:00,197795,627.5437271,627.5437271,627.5437271
2/24/2019 17:00,203205,644.7080213,644.7080213,644.7080213
2/24/2019 18:00,202609,642.8170935,642.8170935,642.8170935
2/24/2019 19:00,200161,635.0503297,635.0503297,635.0503297
2/24/2019 20:00,194480,617.0262345,617.0262345,617.0262345
2/24/2019 21:00,178788,567.2402633,567.2402633,567.2402633
2/24/2019 22:00,149019,472.7922277,472.7922277,472.7922277
2/24/2019 23:00,125680,398.7446378,398.7446378,398.7446378
2/25/2019 0:00,111845,354.8503661,354.8503661,354.8503661
2/25/2019 1:00,114677,363.8354458,363.8354458,363.8354458
2/25/2019 2:00,117334,372.2653034,372.2653034,372.2653034
2/25/2019 3:00,125152,397.0694534,397.0694534,397.0694534
2/25/2019 4:00,141531,449.0350679,449.0350679,449.0350679
2/25/2019 5:00,186572,591.9365417,591.9365417,591.9365417
2/25/2019 6:00,222178,704.9036134,704.9036134,704.9036134
2/25/2019 7:00,214032,679.0588185,679.0588185,679.0588185
2/25/2019 8:00,211182,670.0166303,670.0166303,670.0166303
2/25/2019 9:00,204597,649.1244164,649.1244164,649.1244164
2/25/2019 10:00,195941,621.6615457,621.6615457,621.6615457
2/25/2019 11:00,187766,595.7247426,595.7247426,595.7247426
2/25/2019 12:00,183444,582.0123435,582.0123435,582.0123435
2/25/2019 13:00,181020,574.3217244,574.3217244,574.3217244
2/25/2019 14:00,181771,576.7044204,576.7044204,576.7044204
2/25/2019 15:00,183397,581.8632267,581.8632267,581.8632267
2/25/2019 16:00,190447,604.230745,604.230745,604.230745
2/25/2019 17:00,195658,620.7636723,620.7636723,620.7636723
2/25/2019 18:00,195980,621.7852809,621.7852809,621.7852809
2/25/2019 19:00,193327,613.3681141,613.3681141,613.3681141
2/25/2019 20:00,185250,587.7422354,587.7422354,587.7422354
2/25/2019 21:00,169103,536.5126868,536.5126868,536.5126868
2/25/2019 22:00,139589,442.8736891,442.8736891,442.8736891
2/25/2019 23:00,116909,370.9169069,370.9169069,370.9169069
2/26/2019 0:00,101948,323.4501777,323.4501777,323.4501777
2/26/2019 1:00,105452,334.5673102,334.5673102,334.5673102
2/26/2019 2:00,107896,342.3213832,342.3213832,342.3213832
2/26/2019 3:00,115647,366.9129625,366.9129625,366.9129625
2/26/2019 4:00,132177,419.3576542,419.3576542,419.3576542
